,Curve Reference,,,,,,,,,,
,Development Patterns -- Cumulative % of Ultimate by Trend Level,,,,,,,,,,
,,,,,,,,,,,
,PROPERTY -- Paid Loss Development,,,,,,,,,,
,Dev Age (months),TL=10,TL=20,TL=30,TL=40,TL=50,TL=60,TL=70,TL=80,TL=90,TL=100
,30,1,0.999999896979459,0.999699552961444,0.999141444569685,0.997858424684759,0.994106771377538,0.986273203913656,0.973723393216851,0.956594465387327,0.93309562746959
,36,1,0.999999991763623,0.999915924727007,0.999716681521507,0.999184214975645,0.997368340929602,0.992999810517294,0.985161410793358,0.973478557856757,0.95624649263659
,42,1,0.999999999284349,0.999975464590096,0.999903027921149,0.999679203679084,0.998793179823215,0.99635004959629,0.991461268865469,0.983529813524579,0.970983333282264
,48,1,0.999999999933371,0.999992586209672,0.999965787664638,0.99987047817524,0.999434245509623,0.99806152559241,0.995009095726201,0.989633099114274,0.980531909331303
,54,1,0.999999999993421,0.999997692421005,0.999987614260903,0.999946517793333,0.999729753554672,0.998954225632872,0.997043761250922,0.993399499303829,0.986808669790287
,60,1,0.999999999999316,0.999999263050429,0.999995414564368,0.999977481636136,0.99986879221771,0.999428100784597,0.998228629900672,0.995755536856053,0.990984828270134
,72,1,0.999999999999992,0.999999919751789,0.999999334647439,0.999995804912528,0.999967762684244,0.999822941047397,0.999345051989684,0.998199846766656,0.995696588040017
,84,1,1,0.999999990599219,0.999999897116422,0.999999173977207,0.999991704463289,0.999943023733404,0.999749770153779,0.999214657502939,0.997895253762154
,96,1,1,0.999999998829904,0.99999998322894,0.999999829707345,0.999997781820755,0.999981068268379,0.999901762379122,0.999649273098983,0.998949727357974
,108,1,1,0.999999999846649,0.999999997140561,0.999999963492648,0.999999387181179,0.999993535569056,0.99996053130615,0.99984023002254,0.999466967448224
,120,1,1,0.999999999978982,0.999999999493098,0.999999991903521,0.99999982583101,0.999997739850836,0.999983822629554,0.999925965635397,0.999725554096599
